600648.SH	2013-12-31	2014-06-29
600649.SH	2013-12-31	2014-06-29
600655.SH	2013-12-31	2014-06-29
600660.SH	2013-12-31	2014-06-29
600663.SH	2013-12-31	2014-06-29
600664.SH	2013-12-31	2014-06-29
600674.SH	2013-12-31	2014-06-29
600688.SH	2013-12-31	2014-06-29
600690.SH	2013-12-31	2014-06-29
600694.SH	2013-12-31	2014-06-29
600703.SH	2013-12-31	2014-06-29
600705.SH	2013-12-31	2014-06-29
600718.SH	2013-12-31	2014-06-29
600739.SH	2013-12-31	2014-06-29
600741.SH	2013-12-31	2014-06-29
600783.SH	2013-12-31	2014-06-29
600795.SH	2013-12-31	2014-06-29
600804.SH	2013-12-31	2014-06-29
600809.SH	2013-12-31	2014-06-29
600811.SH	2013-12-31	2014-06-29
600827.SH	2013-12-31	2014-06-29
600832.SH	2013-12-31	2014-06-29
600837.SH	2013-12-31	2014-06-29
600839.SH	2013-12-31	2014-06-29
600859.SH	2013-12-31	2014-06-29
600863.SH	2013-12-31	2014-06-29
600873.SH	2013-12-31	2014-06-29
600875.SH	2013-12-31	2014-06-29
600886.SH	2013-12-31	2014-06-29
600887.SH	2013-12-31	2014-06-29
600893.SH	2013-12-31	2014-06-29
600895.SH	2013-12-31	2014-06-29
600900.SH	2013-12-31	2014-06-29
600970.SH	2013-12-31	2014-06-29
600971.SH	2013-12-31	2014-06-29
600997.SH	2013-12-31	2014-06-29
600999.SH	2013-12-31	2014-06-29
601001.SH	2013-12-31	2014-06-29
601006.SH	2013-12-31	2014-06-29
601009.SH	2013-12-31	2014-06-29
601018.SH	2013-12-31	2014-06-29
601088.SH	2013-12-31	2014-06-29
601098.SH	2013-12-31	2014-06-29
601099.SH	2013-12-31	2014-06-29
601101.SH	2013-12-31	2014-06-29
601106.SH	2013-12-31	2014-06-29
601111.SH	2013-12-31	2014-06-29
601117.SH	2013-12-31	2014-06-29
601118.SH	2013-12-31	2014-06-29
601139.SH	2013-12-31	2014-06-29
601158.SH	2013-12-31	2014-06-29
601166.SH	2013-12-31	2014-06-29
601168.SH	2013-12-31	2014-06-29
601169.SH	2013-12-31	2014-06-29
601186.SH	2013-12-31	2014-06-29
601231.SH	2013-12-31	2014-06-29
601238.SH	2013-12-31	2014-06-29
601258.SH	2013-12-31	2014-06-29
601288.SH	2013-12-31	2014-06-29
601299.SH	2013-12-31	2014-06-29
601318.SH	2013-12-31	2014-06-29
601328.SH	2013-12-31	2014-06-29
601333.SH	2013-12-31	2014-06-29
601336.SH	2013-12-31	2014-06-29
601369.SH	2013-12-31	2014-06-29
601377.SH	2013-12-31	2014-06-29
601390.SH	2013-12-31	2014-06-29
601398.SH	2013-12-31	2014-06-29
601555.SH	2013-12-31	2014-06-29
601600.SH	2013-12-31	2014-06-29
601601.SH	2013-12-31	2014-06-29
601607.SH	2013-12-31	2014-06-29
601618.SH	2013-12-31	2014-06-29
601628.SH	2013-12-31	2014-06-29
601633.SH	2013-12-31	2014-06-29
601666.SH	2013-12-31	2014-06-29
601668.SH	2013-12-31	2014-06-29
601669.SH	2013-12-31	2014-06-29
601688.SH	2013-12-31	2014-06-29
601699.SH	2013-12-31	2014-06-29
601717.SH	2013-12-31	2014-06-29
601766.SH	2013-12-31	2014-06-29
601800.SH	2013-12-31	2014-06-29
601808.SH	2013-12-31	2014-06-29
601818.SH	2013-12-31	2014-06-29
601857.SH	2013-12-31	2014-06-29
601866.SH	2013-12-31	2014-06-29
601888.SH	2013-12-31	2014-06-29
601898.SH	2013-12-31	2014-06-29
601899.SH	2013-12-31	2014-06-29
601901.SH	2013-12-31	2014-06-29
601918.SH	2013-12-31	2014-06-29
601928.SH	2013-12-31	2014-06-29
601933.SH	2013-12-31	2014-06-29
601939.SH	2013-12-31	2014-06-29
601958.SH	2013-12-31	2014-06-29
601988.SH	2013-12-31	2014-06-29
601989.SH	2013-12-31	2014-06-29
601991.SH	2013-12-31	2014-06-29
601992.SH	2013-12-31	2014-06-29
601998.SH	2013-12-31	2014-06-29
603000.SH	2013-12-31	2014-06-29
603993.SH	2013-12-31	2014-06-29
000001.SZ	2014-06-30	2014-12-30
000002.SZ	2014-06-30	2014-12-30
000009.SZ	2014-06-30	2014-12-30
000012.SZ	2014-06-30	2014-12-30
000024.SZ	2014-06-30	2014-12-30
000027.SZ	2014-06-30	2014-12-30
000039.SZ	2014-06-30	2014-12-30
000060.SZ	2014-06-30	2014-12-30
000061.SZ	2014-06-30	2014-12-30
000063.SZ	2014-06-30	2014-12-30
000069.SZ	2014-06-30	2014-12-30
000100.SZ	2014-06-30	2014-12-30
000156.SZ	2014-06-30	2014-12-30
000157.SZ	2014-06-30	2014-12-30
000333.SZ	2014-06-30	2014-12-30
000338.SZ	2014-06-30	2014-12-30
000400.SZ	2014-06-30	2014-12-30
000401.SZ	2014-06-30	2014-12-30
000402.SZ	2014-06-30	2014-12-30
000413.SZ	2014-06-30	2014-12-30
000423.SZ	2014-06-30	2014-12-30
000425.SZ	2014-06-30	2014-12-30
000503.SZ	2014-06-30	2014-12-30
000536.SZ	2014-06-30	2014-12-30
000538.SZ	2014-06-30	2014-12-30
000562.SZ	2014-06-30	2014-12-30
000568.SZ	2014-06-30	2014-12-30
000581.SZ	2014-06-30	2014-12-30
000598.SZ	2014-06-30	2014-12-30
000623.SZ	2014-06-30	2014-12-30
000625.SZ	2014-06-30	2014-12-30
000629.SZ	2014-06-30	2014-12-30
000630.SZ	2014-06-30	2014-12-30
000651.SZ	2014-06-30	2014-12-30
000656.SZ	2014-06-30	2014-12-30
000686.SZ	2014-06-30	2014-12-30
000709.SZ	2014-06-30	2014-12-30
000718.SZ	2014-06-30	2014-12-30
000725.SZ	2014-06-30	2014-12-30
000728.SZ	2014-06-30	2014-12-30
000729.SZ	2014-06-30	2014-12-30
000750.SZ	2014-06-30	2014-12-30
000758.SZ	2014-06-30	2014-12-30
000768.SZ	2014-06-30	2014-12-30
000776.SZ	2014-06-30	2014-12-30
000778.SZ	2014-06-30	2014-12-30
000783.SZ	2014-06-30	2014-12-30
000792.SZ	2014-06-30	2014-12-30
000793.SZ	2014-06-30	2014-12-30
000800.SZ	2014-06-30	2014-12-30
000826.SZ	2014-06-30	2014-12-30
000831.SZ	2014-06-30	2014-12-30
000839.SZ	2014-06-30	2014-12-30
000858.SZ	2014-06-30	2014-12-30
000869.SZ	2014-06-30	2014-12-30
000876.SZ	2014-06-30	2014-12-30
000878.SZ	2014-06-30	2014-12-30
000883.SZ	2014-06-30	2014-12-30
000895.SZ	2014-06-30	2014-12-30
000917.SZ	2014-06-30	2014-12-30
000937.SZ	2014-06-30	2014-12-30
000960.SZ	2014-06-30	2014-12-30
000961.SZ	2014-06-30	2014-12-30
000963.SZ	2014-06-30	2014-12-30
000970.SZ	2014-06-30	2014-12-30
000983.SZ	2014-06-30	2014-12-30
000999.SZ	2014-06-30	2014-12-30
002001.SZ	2014-06-30	2014-12-30
002007.SZ	2014-06-30	2014-12-30
002008.SZ	2014-06-30	2014-12-30
002024.SZ	2014-06-30	2014-12-30
002038.SZ	2014-06-30	2014-12-30
002051.SZ	2014-06-30	2014-12-30
002065.SZ	2014-06-30	2014-12-30
002081.SZ	2014-06-30	2014-12-30
002106.SZ	2014-06-30	2014-12-30
002129.SZ	2014-06-30	2014-12-30
002142.SZ	2014-06-30	2014-12-30
002146.SZ	2014-06-30	2014-12-30
002202.SZ	2014-06-30	2014-12-30
002230.SZ	2014-06-30	2014-12-30
002236.SZ	2014-06-30	2014-12-30
002241.SZ	2014-06-30	2014-12-30
002252.SZ	2014-06-30	2014-12-30
002269.SZ	2014-06-30	2014-12-30
002292.SZ	2014-06-30	2014-12-30
002294.SZ	2014-06-30	2014-12-30
002304.SZ	2014-06-30	2014-12-30
002310.SZ	2014-06-30	2014-12-30
002344.SZ	2014-06-30	2014-12-30
002353.SZ	2014-06-30	2014-12-30
002375.SZ	2014-06-30	2014-12-30
002385.SZ	2014-06-30	2014-12-30
002399.SZ	2014-06-30	2014-12-30
002400.SZ	2014-06-30	2014-12-30
002410.SZ	2014-06-30	2014-12-30
002415.SZ	2014-06-30	2014-12-30
002416.SZ	2014-06-30	2014-12-30
002422.SZ	2014-06-30	2014-12-30
002429.SZ	2014-06-30	2014-12-30
002450.SZ	2014-06-30	2014-12-30
002456.SZ	2014-06-30	2014-12-30
002465.SZ	2014-06-30	2014-12-30
002470.SZ	2014-06-30	2014-12-30
002475.SZ	2014-06-30	2014-12-30
002500.SZ	2014-06-30	2014-12-30
002570.SZ	2014-06-30	2014-12-30
002594.SZ	2014-06-30	2014-12-30
002603.SZ	2014-06-30	2014-12-30
002653.SZ	2014-06-30	2014-12-30
002673.SZ	2014-06-30	2014-12-30
600000.SH	2014-06-30	2014-12-30
600008.SH	2014-06-30	2014-12-30
600009.SH	2014-06-30	2014-12-30
600010.SH	2014-06-30	2014-12-30
600011.SH	2014-06-30	2014-12-30
600015.SH	2014-06-30	2014-12-30
600016.SH	2014-06-30	2014-12-30
600018.SH	2014-06-30	2014-12-30
600019.SH	2014-06-30	2014-12-30
600023.SH	2014-06-30	2014-12-30
600027.SH	2014-06-30	2014-12-30
600028.SH	2014-06-30	2014-12-30
600029.SH	2014-06-30	2014-12-30
600030.SH	2014-06-30	2014-12-30
600031.SH	2014-06-30	2014-12-30
600036.SH	2014-06-30	2014-12-30
600048.SH	2014-06-30	2014-12-30
600050.SH	2014-06-30	2014-12-30
600058.SH	2014-06-30	2014-12-30
600060.SH	2014-06-30	2014-12-30
600062.SH	2014-06-30	2014-12-30
600066.SH	2014-06-30	2014-12-30
600068.SH	2014-06-30	2014-12-30
600079.SH	2014-06-30	2014-12-30
600085.SH	2014-06-30	2014-12-30
600089.SH	2014-06-30	2014-12-30
600096.SH	2014-06-30	2014-12-30
600100.SH	2014-06-30	2014-12-30
600104.SH	2014-06-30	2014-12-30
600108.SH	2014-06-30	2014-12-30
600109.SH	2014-06-30	2014-12-30
600111.SH	2014-06-30	2014-12-30
600115.SH	2014-06-30	2014-12-30
600118.SH	2014-06-30	2014-12-30
600123.SH	2014-06-30	2014-12-30
600143.SH	2014-06-30	2014-12-30
600150.SH	2014-06-30	2014-12-30
600153.SH	2014-06-30	2014-12-30
600157.SH	2014-06-30	2014-12-30
600166.SH	2014-06-30	2014-12-30
600170.SH	2014-06-30	2014-12-30
600177.SH	2014-06-30	2014-12-30
600188.SH	2014-06-30	2014-12-30
600196.SH	2014-06-30	2014-12-30
600208.SH	2014-06-30	2014-12-30
600216.SH	2014-06-30	2014-12-30
600219.SH	2014-06-30	2014-12-30
600221.SH	2014-06-30	2014-12-30
600252.SH	2014-06-30	2014-12-30
600256.SH	2014-06-30	2014-12-30
600259.SH	2014-06-30	2014-12-30
600267.SH	2014-06-30	2014-12-30
600271.SH	2014-06-30	2014-12-30
600276.SH	2014-06-30	2014-12-30
600277.SH	2014-06-30	2014-12-30
600309.SH	2014-06-30	2014-12-30
600315.SH	2014-06-30	2014-12-30
600316.SH	2014-06-30	2014-12-30
600332.SH	2014-06-30	2014-12-30
600340.SH	2014-06-30	2014-12-30
600348.SH	2014-06-30	2014-12-30
600352.SH	2014-06-30	2014-12-30
600362.SH	2014-06-30	2014-12-30
600369.SH	2014-06-30	2014-12-30
600372.SH	2014-06-30	2014-12-30
600376.SH	2014-06-30	2014-12-30
600383.SH	2014-06-30	2014-12-30
600395.SH	2014-06-30	2014-12-30
600403.SH	2014-06-30	2014-12-30
600406.SH	2014-06-30	2014-12-30
600415.SH	2014-06-30	2014-12-30
600436.SH	2014-06-30	2014-12-30
600489.SH	2014-06-30	2014-12-30
600497.SH	2014-06-30	2014-12-30
600498.SH	2014-06-30	2014-12-30
600516.SH	2014-06-30	2014-12-30
600518.SH	2014-06-30	2014-12-30
600519.SH	2014-06-30	2014-12-30
600535.SH	2014-06-30	2014-12-30
600546.SH	2014-06-30	2014-12-30
600547.SH	2014-06-30	2014-12-30
600549.SH	2014-06-30	2014-12-30
600583.SH	2014-06-30	2014-12-30
600585.SH	2014-06-30	2014-12-30
600588.SH	2014-06-30	2014-12-30
600597.SH	2014-06-30	2014-12-30
600600.SH	2014-06-30	2014-12-30
600633.SH	2014-06-30	2014-12-30
600637.SH	2014-06-30	2014-12-30
600642.SH	2014-06-30	2014-12-30
600648.SH	2014-06-30	2014-12-30
600649.SH	2014-06-30	2014-12-30
600655.SH	2014-06-30	2014-12-30
600660.SH	2014-06-30	2014-12-30
600663.SH	2014-06-30	2014-12-30
600664.SH	2014-06-30	2014-12-30
600674.SH	2014-06-30	2014-12-30
600688.SH	2014-06-30	2014-12-30
600690.SH	2014-06-30	2014-12-30
600703.SH	2014-06-30	2014-12-30
600705.SH	2014-06-30	2014-12-30
600718.SH	2014-06-30	2014-12-30
600739.SH	2014-06-30	2014-12-30
600741.SH	2014-06-30	2014-12-30
600783.SH	2014-06-30	2014-12-30
600795.SH	2014-06-30	2014-12-30
600804.SH	2014-06-30	2014-12-30
600809.SH	2014-06-30	2014-12-30
600827.SH	2014-06-30	2014-12-30
600832.SH	2014-06-30	2014-12-30
600837.SH	2014-06-30	2014-12-30
600839.SH	2014-06-30	2014-12-30
600863.SH	2014-06-30	2014-12-30
600867.SH	2014-06-30	2014-12-30
600873.SH	2014-06-30	2014-12-30
600875.SH	2014-06-30	2014-12-30
600880.SH	2014-06-30	2014-12-30
600886.SH	2014-06-30	2014-12-30
600887.SH	2014-06-30	2014-12-30
600893.SH	2014-06-30	2014-12-30
600895.SH	2014-06-30	2014-12-30
600900.SH	2014-06-30	2014-12-30
600998.SH	2014-06-30	2014-12-30
600999.SH	2014-06-30	2014-12-30
601006.SH	2014-06-30	2014-12-30
601009.SH	2014-06-30	2014-12-30
601018.SH	2014-06-30	2014-12-30
601088.SH	2014-06-30	2014-12-30
601098.SH	2014-06-30	2014-12-30
601111.SH	2014-06-30	2014-12-30
601117.SH	2014-06-30	2014-12-30
601118.SH	2014-06-30	2014-12-30
601139.SH	2014-06-30	2014-12-30
601158.SH	2014-06-30	2014-12-30
601166.SH	2014-06-30	2014-12-30
601168.SH	2014-06-30	2014-12-30
601169.SH	2014-06-30	2014-12-30
601179.SH	2014-06-30	2014-12-30
601186.SH	2014-06-30	2014-12-30
601216.SH	2014-06-30	2014-12-30
601225.SH	2014-06-30	2014-12-30
601231.SH	2014-06-30	2014-12-30
601238.SH	2014-06-30	2014-12-30
601258.SH	2014-06-30	2014-12-30
601288.SH	2014-06-30	2014-12-30
601299.SH	2014-06-30	2014-12-30
601318.SH	2014-06-30	2014-12-30
601328.SH	2014-06-30	2014-12-30
601333.SH	2014-06-30	2014-12-30
601336.SH	2014-06-30	2014-12-30
601377.SH	2014-06-30	2014-12-30
601390.SH	2014-06-30	2014-12-30
601398.SH	2014-06-30	2014-12-30
601555.SH	2014-06-30	2014-12-30
601600.SH	2014-06-30	2014-12-30
601601.SH	2014-06-30	2014-12-30
601607.SH	2014-06-30	2014-12-30
601618.SH	2014-06-30	2014-12-30
601628.SH	2014-06-30	2014-12-30
601633.SH	2014-06-30	2014-12-30
601666.SH	2014-06-30	2014-12-30
601668.SH	2014-06-30	2014-12-30
601669.SH	2014-06-30	2014-12-30
601688.SH	2014-06-30	2014-12-30
601699.SH	2014-06-30	2014-12-30
601766.SH	2014-06-30	2014-12-30
601800.SH	2014-06-30	2014-12-30
601808.SH	2014-06-30	2014-12-30
601818.SH	2014-06-30	2014-12-30
601857.SH	2014-06-30	2014-12-30
601866.SH	2014-06-30	2014-12-30
601888.SH	2014-06-30	2014-12-30
601898.SH	2014-06-30	2014-12-30
601899.SH	2014-06-30	2014-12-30
601901.SH	2014-06-30	2014-12-30
601918.SH	2014-06-30	2014-12-30
601928.SH	2014-06-30	2014-12-30
601929.SH	2014-06-30	2014-12-30
601933.SH	2014-06-30	2014-12-30
601939.SH	2014-06-30	2014-12-30
601958.SH	2014-06-30	2014-12-30
601988.SH	2014-06-30	2014-12-30
601989.SH	2014-06-30	2014-12-30
601991.SH	2014-06-30	2014-12-30
601992.SH	2014-06-30	2014-12-30
601998.SH	2014-06-30	2014-12-30
603000.SH	2014-06-30	2014-12-30
603699.SH	2014-06-30	2014-12-30
603993.SH	2014-06-30	2014-12-30
000001.SZ	2014-12-31	2015-01-29
000002.SZ	2014-12-31	2015-01-29
000009.SZ	2014-12-31	2015-01-29
000024.SZ	2014-12-31	2015-01-29
000027.SZ	2014-12-31	2015-01-29
000039.SZ	2014-12-31	2015-01-29
000060.SZ	2014-12-31	2015-01-29
000061.SZ	2014-12-31	2015-01-29
000063.SZ	2014-12-31	2015-01-29
000069.SZ	2014-12-31	2015-01-29
000100.SZ	2014-12-31	2015-01-29
000156.SZ	2014-12-31	2015-01-29
000157.SZ	2014-12-31	2015-01-29
000333.SZ	2014-12-31	2015-01-29
000338.SZ	2014-12-31	2015-01-29
000400.SZ	2014-12-31	2015-01-29
000401.SZ	2014-12-31	2015-01-29
000402.SZ	2014-12-31	2015-01-29
000413.SZ	2014-12-31	2015-01-29
000423.SZ	2014-12-31	2015-01-29
000425.SZ	2014-12-31	2015-01-29
000503.SZ	2014-12-31	2015-01-29
000536.SZ	2014-12-31	2015-01-29
000538.SZ	2014-12-31	2015-01-29
000559.SZ	2014-12-31	2015-01-29
000562.SZ	2014-12-31	2015-01-29
000568.SZ	2014-12-31	2015-01-29
000581.SZ	2014-12-31	2015-01-29
000598.SZ	2014-12-31	2015-01-29
000623.SZ	2014-12-31	2015-01-29
000625.SZ	2014-12-31	2015-01-29
000629.SZ	2014-12-31	2015-01-29
000630.SZ	2014-12-31	2015-01-29
000651.SZ	2014-12-31	2015-01-29
000686.SZ	2014-12-31	2015-01-29
000709.SZ	2014-12-31	2015-01-29
000725.SZ	2014-12-31	2015-01-29
000728.SZ	2014-12-31	2015-01-29
000729.SZ	2014-12-31	2015-01-29
000750.SZ	2014-12-31	2015-01-29
000768.SZ	2014-12-31	2015-01-29
000776.SZ	2014-12-31	2015-01-29
000778.SZ	2014-12-31	2015-01-29
000783.SZ	2014-12-31	2015-01-29
000792.SZ	2014-12-31	2015-01-29
000793.SZ	2014-12-31	2015-01-29
000800.SZ	2014-12-31	2015-01-29
000825.SZ	2014-12-31	2015-01-29
000826.SZ	2014-12-31	2015-01-29
000831.SZ	2014-12-31	2015-01-29
000839.SZ	2014-12-31	2015-01-29
000858.SZ	2014-12-31	2015-01-29
000869.SZ	2014-12-31	2015-01-29
000876.SZ	2014-12-31	2015-01-29
000878.SZ	2014-12-31	2015-01-29
000883.SZ	2014-12-31	2015-01-29
000895.SZ	2014-12-31	2015-01-29
000898.SZ	2014-12-31	2015-01-29
000917.SZ	2014-12-31	2015-01-29
000937.SZ	2014-12-31	2015-01-29
000960.SZ	2014-12-31	2015-01-29
000963.SZ	2014-12-31	2015-01-29
000970.SZ	2014-12-31	2015-01-29
000983.SZ	2014-12-31	2015-01-29
000999.SZ	2014-12-31	2015-01-29
002001.SZ	2014-12-31	2015-01-29
002007.SZ	2014-12-31	2015-01-29
002008.SZ	2014-12-31	2015-01-29
002024.SZ	2014-12-31	2015-01-29
002038.SZ	2014-12-31	2015-01-29
002051.SZ	2014-12-31	2015-01-29
002065.SZ	2014-12-31	2015-01-29
002081.SZ	2014-12-31	2015-01-29
002129.SZ	2014-12-31	2015-01-29
002142.SZ	2014-12-31	2015-01-29
002146.SZ	2014-12-31	2015-01-29
002153.SZ	2014-12-31	2015-01-29
002202.SZ	2014-12-31	2015-01-29
002230.SZ	2014-12-31	2015-01-29
002236.SZ	2014-12-31	2015-01-29
002241.SZ	2014-12-31	2015-01-29
002252.SZ	2014-12-31	2015-01-29
002292.SZ	2014-12-31	2015-01-29
002294.SZ	2014-12-31	2015-01-29
002304.SZ	2014-12-31	2015-01-29
002310.SZ	2014-12-31	2015-01-29
002344.SZ	2014-12-31	2015-01-29
002353.SZ	2014-12-31	2015-01-29
002375.SZ	2014-12-31	2015-01-29
002385.SZ	2014-12-31	2015-01-29
002399.SZ	2014-12-31	2015-01-29
002400.SZ	2014-12-31	2015-01-29
002410.SZ	2014-12-31	2015-01-29
002415.SZ	2014-12-31	2015-01-29
002416.SZ	2014-12-31	2015-01-29
002422.SZ	2014-12-31	2015-01-29
002429.SZ	2014-12-31	2015-01-29
002450.SZ	2014-12-31	2015-01-29
002456.SZ	2014-12-31	2015-01-29
002465.SZ	2014-12-31	2015-01-29
002470.SZ	2014-12-31	2015-01-29
002475.SZ	2014-12-31	2015-01-29
002500.SZ	2014-12-31	2015-01-29
002570.SZ	2014-12-31	2015-01-29
002594.SZ	2014-12-31	2015-01-29
002603.SZ	2014-12-31	2015-01-29
002653.SZ	2014-12-31	2015-01-29
002673.SZ	2014-12-31	2015-01-29
300015.SZ	2014-12-31	2015-01-29
300017.SZ	2014-12-31	2015-01-29
300024.SZ	2014-12-31	2015-01-29
300027.SZ	2014-12-31	2015-01-29
300058.SZ	2014-12-31	2015-01-29
300070.SZ	2014-12-31	2015-01-29
300124.SZ	2014-12-31	2015-01-29
300133.SZ	2014-12-31	2015-01-29
300146.SZ	2014-12-31	2015-01-29
300251.SZ	2014-12-31	2015-01-29
600000.SH	2014-12-31	2015-01-29
600008.SH	2014-12-31	2015-01-29
600009.SH	2014-12-31	2015-01-29
600010.SH	2014-12-31	2015-01-29
600011.SH	2014-12-31	2015-01-29
600015.SH	2014-12-31	2015-01-29
600016.SH	2014-12-31	2015-01-29
600018.SH	2014-12-31	2015-01-29
600019.SH	2014-12-31	2015-01-29
600023.SH	2014-12-31	2015-01-29
600027.SH	2014-12-31	2015-01-29
600028.SH	2014-12-31	2015-01-29
600029.SH	2014-12-31	2015-01-29
600030.SH	2014-12-31	2015-01-29
600031.SH	2014-12-31	2015-01-29
600036.SH	2014-12-31	2015-01-29
600038.SH	2014-12-31	2015-01-29
600048.SH	2014-12-31	2015-01-29
600050.SH	2014-12-31	2015-01-29
600058.SH	2014-12-31	2015-01-29
600060.SH	2014-12-31	2015-01-29
600066.SH	2014-12-31	2015-01-29
600068.SH	2014-12-31	2015-01-29
600079.SH	2014-12-31	2015-01-29
600085.SH	2014-12-31	2015-01-29
600089.SH	2014-12-31	2015-01-29
600100.SH	2014-12-31	2015-01-29
600104.SH	2014-12-31	2015-01-29
600108.SH	2014-12-31	2015-01-29
600109.SH	2014-12-31	2015-01-29
600111.SH	2014-12-31	2015-01-29
600115.SH	2014-12-31	2015-01-29
600118.SH	2014-12-31	2015-01-29
600143.SH	2014-12-31	2015-01-29
600150.SH	2014-12-31	2015-01-29
600153.SH	2014-12-31	2015-01-29
600157.SH	2014-12-31	2015-01-29
600166.SH	2014-12-31	2015-01-29
600170.SH	2014-12-31	2015-01-29
600177.SH	2014-12-31	2015-01-29
600188.SH	2014-12-31	2015-01-29
600196.SH	2014-12-31	2015-01-29
600208.SH	2014-12-31	2015-01-29
600221.SH	2014-12-31	2015-01-29
600252.SH	2014-12-31	2015-01-29
600256.SH	2014-12-31	2015-01-29
600267.SH	2014-12-31	2015-01-29
600271.SH	2014-12-31	2015-01-29
600276.SH	2014-12-31	2015-01-29
600277.SH	2014-12-31	2015-01-29
600309.SH	2014-12-31	2015-01-29
600315.SH	2014-12-31	2015-01-29
600316.SH	2014-12-31	2015-01-29
600332.SH	2014-12-31	2015-01-29
600340.SH	2014-12-31	2015-01-29
600348.SH	2014-12-31	2015-01-29
600352.SH	2014-12-31	2015-01-29
600362.SH	2014-12-31	2015-01-29
600369.SH	2014-12-31	2015-01-29
600372.SH	2014-12-31	2015-01-29
600373.SH	2014-12-31	2015-01-29
600383.SH	2014-12-31	2015-01-29
600395.SH	2014-12-31	2015-01-29
600398.SH	2014-12-31	2015-01-29
600406.SH	2014-12-31	2015-01-29
600415.SH	2014-12-31	2015-01-29
600436.SH	2014-12-31	2015-01-29
600485.SH	2014-12-31	2015-01-29
600489.SH	2014-12-31	2015-01-29
600497.SH	2014-12-31	2015-01-29
600498.SH	2014-12-31	2015-01-29
600516.SH	2014-12-31	2015-01-29
600518.SH	2014-12-31	2015-01-29
600519.SH	2014-12-31	2015-01-29
600535.SH	2014-12-31	2015-01-29
600547.SH	2014-12-31	2015-01-29
600549.SH	2014-12-31	2015-01-29
600570.SH	2014-12-31	2015-01-29
600578.SH	2014-12-31	2015-01-29
600583.SH	2014-12-31	2015-01-29
600585.SH	2014-12-31	2015-01-29
600588.SH	2014-12-31	2015-01-29
600597.SH	2014-12-31	2015-01-29
600600.SH	2014-12-31	2015-01-29
600633.SH	2014-12-31	2015-01-29
600637.SH	2014-12-31	2015-01-29
600642.SH	2014-12-31	2015-01-29
600648.SH	2014-12-31	2015-01-29
600649.SH	2014-12-31	2015-01-29
600655.SH	2014-12-31	2015-01-29
600660.SH	2014-12-31	2015-01-29
600663.SH	2014-12-31	2015-01-29
600664.SH	2014-12-31	2015-01-29
600674.SH	2014-12-31	2015-01-29
600688.SH	2014-12-31	2015-01-29
600690.SH	2014-12-31	2015-01-29
600703.SH	2014-12-31	2015-01-29
600705.SH	2014-12-31	2015-01-29
600718.SH	2014-12-31	2015-01-29
600739.SH	2014-12-31	2015-01-29
600741.SH	2014-12-31	2015-01-29
600783.SH	2014-12-31	2015-01-29
600795.SH	2014-12-31	2015-01-29
600804.SH	2014-12-31	2015-01-29
600809.SH	2014-12-31	2015-01-29
600827.SH	2014-12-31	2015-01-29
600832.SH	2014-12-31	2015-01-29
600837.SH	2014-12-31	2015-01-29
600839.SH	2014-12-31	2015-01-29
600863.SH	2014-12-31	2015-01-29
600867.SH	2014-12-31	2015-01-29
600873.SH	2014-12-31	2015-01-29
600875.SH	2014-12-31	2015-01-29
600880.SH	2014-12-31	2015-01-29
600886.SH	2014-12-31	2015-01-29
600887.SH	2014-12-31	2015-01-29
600893.SH	2014-12-31	2015-01-29
600900.SH	2014-12-31	2015-01-29
600998.SH	2014-12-31	2015-01-29
600999.SH	2014-12-31	2015-01-29
601006.SH	2014-12-31	2015-01-29
601009.SH	2014-12-31	2015-01-29
601018.SH	2014-12-31	2015-01-29
601088.SH	2014-12-31	2015-01-29
601098.SH	2014-12-31	2015-01-29
601111.SH	2014-12-31	2015-01-29
601117.SH	2014-12-31	2015-01-29
601118.SH	2014-12-31	2015-01-29
601158.SH	2014-12-31	2015-01-29
601166.SH	2014-12-31	2015-01-29
601168.SH	2014-12-31	2015-01-29
601169.SH	2014-12-31	2015-01-29
601179.SH	2014-12-31	2015-01-29
601186.SH	2014-12-31	2015-01-29
601216.SH	2014-12-31	2015-01-29
601225.SH	2014-12-31	2015-01-29
601231.SH	2014-12-31	2015-01-29
601258.SH	2014-12-31	2015-01-29
601288.SH	2014-12-31	2015-01-29
601299.SH	2014-12-31	2015-01-29
601318.SH	2014-12-31	2015-01-29
601328.SH	2014-12-31	2015-01-29
601333.SH	2014-12-31	2015-01-29
601336.SH	2014-12-31	2015-01-29
601377.SH	2014-12-31	2015-01-29
601390.SH	2014-12-31	2015-01-29
601398.SH	2014-12-31	2015-01-29
601555.SH	2014-12-31	2015-01-29
601600.SH	2014-12-31	2015-01-29
601601.SH	2014-12-31	2015-01-29
601607.SH	2014-12-31	2015-01-29
601618.SH	2014-12-31	2015-01-29
601628.SH	2014-12-31	2015-01-29
601633.SH	2014-12-31	2015-01-29
601668.SH	2014-12-31	2015-01-29
601669.SH	2014-12-31	2015-01-29
601688.SH	2014-12-31	2015-01-29
601699.SH	2014-12-31	2015-01-29
601727.SH	2014-12-31	2015-01-29
601766.SH	2014-12-31	2015-01-29
601800.SH	2014-12-31	2015-01-29
601808.SH	2014-12-31	2015-01-29
601818.SH	2014-12-31	2015-01-29
601857.SH	2014-12-31	2015-01-29
601866.SH	2014-12-31	2015-01-29
601888.SH	2014-12-31	2015-01-29
601898.SH	2014-12-31	2015-01-29
